Unnamed: 0,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,ShapeFile State,Annual_Rainfall,Rain_Deficit
1030,East Uttar Pradesh,1901,62.6,31.3,8.2,1.1,13.6,21.8,226.5,285.6,215.4,4.9,0.1,2.1,873.2,Uttar Pradesh,873.2,0.0
1031,East Uttar Pradesh,1902,6.1,2.3,2.4,2.0,21.4,32.5,411.5,155.4,257.2,13.2,1.2,0.0,905.2,Uttar Pradesh,905.2,0.0
1032,East Uttar Pradesh,1903,8.2,0.4,1.3,0.7,15.3,71.6,115.3,420.2,258.7,324.7,0.0,0.0,1216.4,Uttar Pradesh,1216.4,0.0
1033,East Uttar Pradesh,1904,7.3,1.5,8.3,0.4,28.7,148.0,359.4,328.8,95.0,50.6,17.0,26.3,1071.3,Uttar Pradesh,1071.2999999999997,2.2737367544323206e-13
1034,East Uttar Pradesh,1905,16.8,23.6,20.0,5.4,15.4,17.3,302.4,316.2,169.5,3.3,0.0,1.6,891.5,Uttar Pradesh,891.4999999999999,1.1368683772161603e-13
1035,East Uttar Pradesh,1906,5.7,58.2,6.7,0.0,13.5,140.6,341.2,290.9,135.5,5.1,0.0,0.1,997.5,Uttar Pradesh,997.5,0.0
1036,East Uttar Pradesh,1907,2.1,74.9,19.2,20.3,11.1,48.6,173.5,290.9,25.7,0.0,0.0,0.1,666.4,Uttar Pradesh,666.4,0.0
1037,East Uttar Pradesh,1908,19.2,15.7,7.7,0.8,5.2,63.3,230.5,304.0,86.1,11.9,0.0,0.3,744.7,Uttar Pradesh,744.6999999999999,1.1368683772161603e-13
1038,East Uttar Pradesh,1909,8.4,5.4,0.0,66.6,6.6,248.9,399.0,206.9,135.3,9.0,0.0,20.5,1106.6,Uttar Pradesh,1106.6,0.0
1039,East Uttar Pradesh,1910,4.4,0.2,0.5,1.6,28.6,163.8,231.1,341.4,213.5,103.0,28.0,0.2,1116.3,Uttar Pradesh,1116.3,0.0
1040,East Uttar Pradesh,1911,40.1,0.1,29.1,2.2,4.0,121.8,85.9,320.7,373.4,99.4,37.1,0.1,1113.9,Uttar Pradesh,1113.8999999999999,2.2737367544323206e-13
1041,East Uttar Pradesh,1912,16.0,7.3,6.5,5.7,18.8,60.6,336.5,279.1,117.6,0.7,30.2,0.5,879.5,Uttar Pradesh,879.5000000000001,-1.1368683772161603e-13
1042,East Uttar Pradesh,1913,0.6,37.1,32.0,0.5,68.7,175.0,222.0,200.0,95.7,15.5,0.0,14.5,861.6,Uttar Pradesh,861.6,0.0
1043,East Uttar Pradesh,1914,1.3,16.1,21.8,8.3,55.3,37.2,407.7,346.1,92.1,2.6,0.1,0.2,988.8,Uttar Pradesh,988.8000000000002,-2.2737367544323206e-13
1044,East Uttar Pradesh,1915,12.5,45.5,25.6,5.8,20.1,107.9,285.4,417.2,387.4,98.6,1.9,1.9,1409.8,Uttar Pradesh,1409.8000000000002,-2.2737367544323206e-13
1045,East Uttar Pradesh,1916,0.0,20.1,0.0,6.9,7.3,243.5,314.8,351.2,197.4,55.5,5.1,0.0,1201.8,Uttar Pradesh,1201.8,0.0
1046,East Uttar Pradesh,1917,7.9,32.2,8.4,3.9,43.8,171.4,356.7,230.0,302.2,55.4,0.0,4.6,1216.5,Uttar Pradesh,1216.5,0.0
1047,East Uttar Pradesh,1918,0.6,0.1,5.3,4.3,20.3,142.0,110.4,261.6,104.0,0.1,1.1,0.9,650.7,Uttar Pradesh,650.7,0.0
1048,East Uttar Pradesh,1919,46.2,9.6,2.9,6.5,12.2,68.8,347.4,237.4,228.9,59.1,0.1,4.4,1023.5,Uttar Pradesh,1023.5,0.0
1049,East Uttar Pradesh,1920,0.0,12.5,13.6,0.8,16.0,86.2,468.4,161.4,98.2,3.1,0.0,0.0,860.2,Uttar Pradesh,860.2,0.0
1050,East Uttar Pradesh,1921,41.2,0.7,2.5,8.5,0.5,166.8,203.6,460.7,218.2,11.1,0.0,1.0,1114.8,Uttar Pradesh,1114.8,0.0
1051,East Uttar Pradesh,1922,27.6,5.7,0.0,4.4,2.9,130.2,436.8,438.1,299.1,3.1,0.6,15.5,1364.0,Uttar Pradesh,1364.0,0.0
1052,East Uttar Pradesh,1923,1.2,38.1,0.1,0.1,5.4,41.9,276.6,340.5,261.7,93.2,1.0,16.2,1076.0,Uttar Pradesh,1076.0000000000002,-2.2737367544323206e-13
1053,East Uttar Pradesh,1924,11.5,7.3,1.0,0.2,2.2,42.1,500.9,239.9,266.3,29.2,11.1,8.3,1120.0,Uttar Pradesh,1119.9999999999998,2.2737367544323206e-13
1054,East Uttar Pradesh,1925,5.2,0.0,0.4,16.7,20.9,140.8,443.9,236.3,233.1,6.0,10.9,0.0,1114.2,Uttar Pradesh,1114.2,0.0
1055,East Uttar Pradesh,1926,11.3,2.5,44.6,14.0,19.0,18.7,365.5,259.8,225.2,26.8,0.5,1.5,989.4,Uttar Pradesh,989.4000000000001,-1.1368683772161603e-13
1056,East Uttar Pradesh,1927,6.4,21.3,15.5,1.6,29.7,67.8,280.5,306.3,151.8,73.4,72.9,3.9,1031.1,Uttar Pradesh,1031.1000000000001,-2.2737367544323206e-13
1057,East Uttar Pradesh,1928,24.9,84.3,0.7,12.7,11.7,118.4,290.8,112.1,65.2,68.6,0.3,15.1,804.8,Uttar Pradesh,804.8000000000001,-1.1368683772161603e-13
1058,East Uttar Pradesh,1929,42.4,1.4,13.0,1.7,6.6,163.7,286.7,354.6,48.5,53.3,0.0,43.0,1014.9,Uttar Pradesh,1014.9,0.0
1059,East Uttar Pradesh,1930,11.3,16.8,5.2,3.5,6.1,54.2,367.0,265.0,284.8,38.6,3.5,13.4,1069.4,Uttar Pradesh,1069.4,0.0
1060,East Uttar Pradesh,1931,0.5,27.4,1.8,0.2,8.6,36.8,297.0,240.2,332.0,102.3,0.2,0.1,1047.1,Uttar Pradesh,1047.1,0.0
1061,East Uttar Pradesh,1932,0.0,5.5,2.2,1.4,7.6,89.4,170.1,287.4,125.7,16.8,29.5,2.9,738.5,Uttar Pradesh,738.4999999999999,1.1368683772161603e-13
1062,East Uttar Pradesh,1933,14.8,18.5,2.9,37.0,46.8,128.0,223.7,247.3,158.1,100.5,0.0,0.0,977.6,Uttar Pradesh,977.6,0.0
1063,East Uttar Pradesh,1934,33.7,1.6,12.5,1.0,1.5,148.7,360.7,257.3,236.4,9.5,1.5,3.9,1068.3,Uttar Pradesh,1068.3000000000002,-2.2737367544323206e-13
1064,East Uttar Pradesh,1935,19.9,18.0,0.0,10.8,0.2,73.9,259.0,325.3,198.1,0.0,0.0,14.6,919.8,Uttar Pradesh,919.8000000000001,-1.1368683772161603e-13
1065,East Uttar Pradesh,1936,6.3,31.1,4.1,4.6,24.2,219.5,598.8,354.2,252.5,28.4,3.3,18.4,1545.4,Uttar Pradesh,1545.4,0.0
1066,East Uttar Pradesh,1937,0.0,58.3,1.4,6.0,21.2,94.9,313.5,363.9,102.2,70.5,0.1,3.3,1035.3,Uttar Pradesh,1035.3,0.0
1067,East Uttar Pradesh,1938,24.5,11.5,0.0,1.7,37.4,285.7,376.8,378.9,224.2,33.1,0.3,0.0,1374.1,Uttar Pradesh,1374.1,0.0
1068,East Uttar Pradesh,1939,14.0,21.0,4.3,1.1,2.5,146.8,284.4,227.6,222.6,20.7,0.0,0.0,945.0,Uttar Pradesh,945.0000000000001,-1.1368683772161603e-13
1069,East Uttar Pradesh,1940,8.3,20.9,31.5,5.0,10.5,66.2,256.7,315.2,121.0,5.9,0.0,25.8,867.0,Uttar Pradesh,866.9999999999999,1.1368683772161603e-13
1070,East Uttar Pradesh,1941,19.0,5.6,0.4,0.2,19.1,138.3,142.8,297.5,171.0,4.0,0.2,0.0,798.1,Uttar Pradesh,798.1000000000001,-1.1368683772161603e-13
1071,East Uttar Pradesh,1942,56.2,55.8,7.9,4.7,4.9,99.6,277.8,312.4,203.0,0.2,0.0,6.2,1028.7,Uttar Pradesh,1028.7,0.0
1072,East Uttar Pradesh,1943,24.3,7.3,0.1,20.7,15.6,75.4,231.3,444.4,266.5,15.4,0.0,0.0,1101.0,Uttar Pradesh,1101.0,0.0
1073,East Uttar Pradesh,1944,19.2,41.6,63.7,12.4,6.3,105.9,278.4,304.7,178.5,47.5,0.0,3.2,1061.4,Uttar Pradesh,1061.4,0.0
1074,East Uttar Pradesh,1945,46.5,1.8,1.7,14.9,12.0,70.3,239.3,211.5,267.9,108.9,0.0,5.7,980.5,Uttar Pradesh,980.5,0.0
1075,East Uttar Pradesh,1946,0.0,25.7,0.5,26.9,35.0,88.2,395.5,219.5,142.6,92.5,10.5,2.0,1038.9,Uttar Pradesh,1038.9,0.0
1076,East Uttar Pradesh,1947,17.3,7.3,11.3,0.7,14.5,88.0,419.4,229.5,189.0,27.7,0.0,1.6,1006.3,Uttar Pradesh,1006.3000000000001,-1.1368683772161603e-13
1077,East Uttar Pradesh,1948,28.3,9.9,0.5,0.7,14.0,100.2,420.4,391.7,275.5,66.8,15.1,0.0,1323.1,Uttar Pradesh,1323.1,0.0
1078,East Uttar Pradesh,1949,3.8,41.3,1.2,3.8,28.5,52.7,287.8,352.4,272.4,86.7,0.5,0.0,1131.1,Uttar Pradesh,1131.1000000000001,-2.2737367544323206e-13
1079,East Uttar Pradesh,1950,28.8,7.5,19.8,0.2,10.6,147.1,250.9,366.8,91.2,3.3,0.1,25.1,951.4,Uttar Pradesh,951.4000000000001,-1.1368683772161603e-13
1080,East Uttar Pradesh,1951,27.4,10.9,21.6,6.1,2.5,114.4,139.2,247.4,168.3,12.7,2.0,0.1,752.6,Uttar Pradesh,752.6,0.0
1081,East Uttar Pradesh,1952,2.8,12.8,33.7,2.7,9.4,244.8,161.9,350.1,110.8,4.4,0.0,2.6,936.0,Uttar Pradesh,936.0,0.0
1082,East Uttar Pradesh,1953,32.4,6.3,1.3,3.4,14.9,138.4,497.5,323.7,243.6,3.6,0.0,1.7,1266.8,Uttar Pradesh,1266.8,0.0
1083,East Uttar Pradesh,1954,36.5,32.1,1.7,0.0,3.6,65.2,309.9,300.4,186.5,33.6,0.0,0.2,969.7,Uttar Pradesh,969.7,0.0
1084,East Uttar Pradesh,1955,34.4,9.6,1.2,1.9,4.5,202.1,529.9,310.8,230.7,99.1,0.0,0.1,1424.3,Uttar Pradesh,1424.2999999999997,2.2737367544323206e-13
1085,East Uttar Pradesh,1956,21.5,5.7,12.3,1.2,39.7,165.2,220.3,281.1,292.3,167.2,38.9,8.7,1254.1,Uttar Pradesh,1254.1000000000001,-2.2737367544323206e-13
1086,East Uttar Pradesh,1957,44.2,0.4,18.0,1.0,1.0,56.4,367.3,293.5,163.3,5.1,0.1,5.4,955.7,Uttar Pradesh,955.6999999999999,1.1368683772161603e-13
1087,East Uttar Pradesh,1958,14.6,3.2,5.8,4.4,1.3,52.6,247.3,388.5,184.4,111.9,0.0,2.9,1016.9,Uttar Pradesh,1016.9,0.0
1088,East Uttar Pradesh,1959,53.2,4.2,4.8,4.1,36.0,44.4,234.1,274.6,85.9,125.9,2.0,0.0,869.2,Uttar Pradesh,869.1999999999999,1.1368683772161603e-13
1089,East Uttar Pradesh,1960,9.6,0.1,36.3,2.9,5.9,75.2,411.0,317.2,174.5,136.7,0.6,0.0,1170.0,Uttar Pradesh,1170.0,0.0
1090,East Uttar Pradesh,1961,24.7,25.6,0.0,1.6,6.6,92.7,285.1,407.0,154.8,203.5,0.6,11.9,1214.1,Uttar Pradesh,1214.1,0.0
1091,East Uttar Pradesh,1962,28.6,17.0,9.2,4.8,3.2,81.7,226.3,428.1,265.4,2.3,0.0,5.4,1072.0,Uttar Pradesh,1072.0000000000002,-2.2737367544323206e-13
1092,East Uttar Pradesh,1963,14.8,2.4,10.0,8.6,19.4,99.9,320.8,339.9,146.1,24.9,8.0,1.7,996.5,Uttar Pradesh,996.5,0.0
1093,East Uttar Pradesh,1964,1.6,6.6,0.2,3.7,43.4,82.9,398.7,179.9,292.2,18.3,0.8,8.5,1036.8,Uttar Pradesh,1036.8,0.0
1094,East Uttar Pradesh,1965,2.1,0.7,9.9,19.3,2.7,21.4,204.5,213.6,161.7,47.9,0.5,1.2,685.5,Uttar Pradesh,685.5000000000001,-1.1368683772161603e-13
1095,East Uttar Pradesh,1966,13.5,8.8,0.2,0.0,8.4,185.7,149.3,274.3,23.1,15.0,18.3,11.1,707.7,Uttar Pradesh,707.7,0.0
1096,East Uttar Pradesh,1967,2.1,0.1,30.5,9.2,8.1,81.0,264.7,443.3,155.9,2.7,0.7,31.0,1029.3,Uttar Pradesh,1029.3000000000002,-2.2737367544323206e-13
1097,East Uttar Pradesh,1968,28.8,5.5,4.5,2.6,1.7,95.1,311.3,251.1,104.1,32.9,0.0,2.3,839.9,Uttar Pradesh,839.9,0.0
1098,East Uttar Pradesh,1969,2.8,2.6,2.9,7.0,37.3,59.2,370.1,322.2,200.5,6.8,13.3,0.0,1024.7,Uttar Pradesh,1024.7,0.0
1099,East Uttar Pradesh,1970,31.3,41.3,8.4,2.1,30.3,178.1,197.9,226.1,365.5,51.2,0.1,0.0,1132.3,Uttar Pradesh,1132.3,0.0
1100,East Uttar Pradesh,1971,15.7,11.6,7.1,39.6,54.5,202.5,295.3,386.7,221.8,75.8,0.5,0.0,1311.1,Uttar Pradesh,1311.1,0.0
1101,East Uttar Pradesh,1972,9.7,23.4,3.0,1.1,1.0,26.9,185.8,208.3,167.8,24.6,14.8,0.4,666.8,Uttar Pradesh,666.8,0.0
1102,East Uttar Pradesh,1973,11.7,18.3,0.7,0.0,17.9,119.7,245.1,257.8,174.5,109.7,0.1,0.1,955.6,Uttar Pradesh,955.6000000000001,-1.1368683772161603e-13
1103,East Uttar Pradesh,1974,0.5,3.2,4.9,0.2,7.0,53.3,375.6,257.4,126.6,38.2,1.5,13.7,882.1,Uttar Pradesh,882.1000000000001,-1.1368683772161603e-13
1104,East Uttar Pradesh,1975,13.5,7.6,13.1,0.8,8.0,234.9,405.9,312.5,188.9,40.3,0.0,0.0,1225.5,Uttar Pradesh,1225.5,0.0
1105,East Uttar Pradesh,1976,6.1,3.5,0.2,5.7,23.4,61.4,254.0,309.3,254.8,4.8,0.3,0.1,923.6,Uttar Pradesh,923.6,0.0
1106,East Uttar Pradesh,1977,10.3,3.7,0.1,9.8,30.9,57.9,397.2,193.5,128.5,66.4,0.7,15.1,914.1,Uttar Pradesh,914.1,0.0
1107,East Uttar Pradesh,1978,27.9,27.2,31.6,9.6,6.5,187.1,327.2,262.6,219.1,12.2,1.6,3.9,1116.5,Uttar Pradesh,1116.5,0.0
1108,East Uttar Pradesh,1979,27.6,30.6,2.3,6.8,12.0,85.2,320.6,118.1,31.6,18.5,33.6,9.6,696.5,Uttar Pradesh,696.5000000000001,-1.1368683772161603e-13
1109,East Uttar Pradesh,1980,3.0,4.2,8.9,0.3,15.5,153.4,553.1,449.7,269.8,19.8,0.2,10.7,1488.6,Uttar Pradesh,1488.6000000000001,-2.2737367544323206e-13
1110,East Uttar Pradesh,1981,19.6,3.7,11.8,4.8,29.2,80.0,436.0,216.8,293.0,1.4,10.9,3.1,1110.3,Uttar Pradesh,1110.3000000000002,-2.2737367544323206e-13
1111,East Uttar Pradesh,1982,34.7,9.9,40.3,11.1,44.9,120.1,215.2,316.6,281.9,10.4,20.5,5.0,1110.6,Uttar Pradesh,1110.6,0.0
1112,East Uttar Pradesh,1983,20.0,1.6,0.7,24.9,45.9,104.2,271.0,242.5,364.2,110.4,0.0,19.6,1205.0,Uttar Pradesh,1205.0,0.0
1113,East Uttar Pradesh,1984,24.0,23.5,1.4,9.4,10.7,286.9,329.7,203.7,164.1,18.5,0.0,4.7,1076.6,Uttar Pradesh,1076.6,0.0
1114,East Uttar Pradesh,1985,20.8,0.0,0.5,2.2,10.4,69.7,351.8,215.7,333.3,158.3,0.0,13.2,1175.9,Uttar Pradesh,1175.8999999999999,2.2737367544323206e-13
1115,East Uttar Pradesh,1986,7.1,36.5,0.9,5.6,26.0,116.9,301.0,245.3,121.2,31.6,1.0,42.5,935.6,Uttar Pradesh,935.6,0.0
1116,East Uttar Pradesh,1987,11.1,6.4,2.6,6.4,22.2,20.7,215.9,167.6,289.5,78.7,0.0,3.5,824.6,Uttar Pradesh,824.6,0.0
1117,East Uttar Pradesh,1988,2.3,11.1,17.4,14.0,17.4,107.0,375.4,365.0,102.3,54.7,0.0,18.5,1085.1,Uttar Pradesh,1085.1,0.0
1118,East Uttar Pradesh,1989,14.5,4.3,9.3,0.0,7.3,138.4,370.7,194.7,207.4,7.9,1.8,13.6,969.9,Uttar Pradesh,969.9,0.0
1119,East Uttar Pradesh,1990,0.0,42.6,9.5,1.8,42.3,135.7,488.8,212.2,153.9,12.0,0.0,7.4,1106.2,Uttar Pradesh,1106.2000000000003,-2.2737367544323206e-13
1120,East Uttar Pradesh,1991,8.6,10.9,7.9,3.9,4.1,98.2,123.0,395.9,201.6,0.2,2.7,18.3,875.3,Uttar Pradesh,875.3000000000001,-1.1368683772161603e-13
1121,East Uttar Pradesh,1992,9.0,8.7,0.3,1.2,14.0,51.4,243.3,233.2,191.1,103.9,7.3,0.0,863.4,Uttar Pradesh,863.3999999999999,1.1368683772161603e-13
1122,East Uttar Pradesh,1993,1.7,5.1,23.2,8.9,33.9,162.5,142.6,206.6,240.7,7.8,0.5,0.3,833.8,Uttar Pradesh,833.8,0.0
1123,East Uttar Pradesh,1994,22.2,24.7,0.1,9.5,7.6,127.5,230.8,300.1,177.5,10.0,0.3,0.0,910.3,Uttar Pradesh,910.3,0.0
1124,East Uttar Pradesh,1995,19.2,23.1,1.9,2.0,2.1,133.8,173.0,290.4,187.2,2.4,16.7,8.4,860.2,Uttar Pradesh,860.2,0.0
1125,East Uttar Pradesh,1996,55.6,39.6,0.6,2.5,1.2,145.1,201.0,337.9,147.1,79.8,0.0,0.0,1010.4,Uttar Pradesh,1010.4,0.0
1126,East Uttar Pradesh,1997,6.0,0.4,0.6,13.3,15.8,69.5,291.3,41.5,32.1,8.1,4.1,10.8,493.5,Uttar Pradesh,493.50000000000006,-5.684341886080802e-14
1127,East Uttar Pradesh,1998,9.5,8.6,14.2,6.6,20.1,55.4,218.3,247.0,63.8,14.5,3.0,0.0,661.0,Uttar Pradesh,661.0,0.0
1128,East Uttar Pradesh,1999,8.7,6.8,0.0,0.2,23.6,112.6,254.2,261.5,211.1,71.0,1.0,2.0,952.7,Uttar Pradesh,952.6999999999999,1.1368683772161603e-13
1129,East Uttar Pradesh,2000,2.6,5.3,2.9,10.5,38.6,199.1,240.9,204.7,222.7,1.3,18.1,0.2,946.9,Uttar Pradesh,946.9,0.0
1130,East Uttar Pradesh,2001,1.1,1.4,1.3,4.2,26.7,229.0,294.0,185.9,152.1,75.3,2.8,0.0,973.8,Uttar Pradesh,973.8,0.0
1131,East Uttar Pradesh,2002,15.0,26.1,0.6,2.5,29.2,50.6,101.7,212.1,226.7,20.6,1.4,2.7,689.2,Uttar Pradesh,689.2,0.0
1132,East Uttar Pradesh,2003,13.8,36.9,2.6,8.8,2.0,124.9,255.2,301.4,333.8,7.6,0.0,9.3,1096.3,Uttar Pradesh,1096.2999999999997,2.2737367544323206e-13
1133,East Uttar Pradesh,2004,22.8,1.8,0.0,8.7,25.8,161.0,219.5,147.6,126.5,33.0,0.1,0.1,746.9,Uttar Pradesh,746.9000000000001,-1.1368683772161603e-13
1134,East Uttar Pradesh,2005,14.0,14.0,10.3,0.9,8.0,57.5,290.3,227.3,119.7,25.2,0.0,2.9,770.1,Uttar Pradesh,770.1,0.0
1135,East Uttar Pradesh,2006,0.0,0.0,10.7,7.8,27.1,107.4,269.1,146.7,51.5,9.1,1.2,1.5,632.1,Uttar Pradesh,632.1,0.0
1136,East Uttar Pradesh,2007,0.1,46.6,25.8,3.2,28.3,64.5,265.2,180.4,111.5,14.6,0.0,1.1,741.3,Uttar Pradesh,741.3000000000001,-1.1368683772161603e-13
1137,East Uttar Pradesh,2008,3.1,2.4,0.2,3.0,16.1,223.7,341.6,239.6,112.7,10.3,0.6,0.0,953.3,Uttar Pradesh,953.3000000000001,-1.1368683772161603e-13
1138,East Uttar Pradesh,2009,0.0,1.1,0.8,0.6,22.8,29.9,149.4,177.0,139.6,80.9,4.9,3.0,610.0,Uttar Pradesh,610.0,0.0
1139,East Uttar Pradesh,2010,2.2,10.0,0.0,0.0,14.7,23.9,220.8,215.9,184.5,15.5,4.5,0.1,692.1,Uttar Pradesh,692.1,0.0
1140,East Uttar Pradesh,2011,1.0,2.7,1.6,2.9,32.2,163.8,197.9,232.1,146.4,0.6,0.0,0.0,781.2,Uttar Pradesh,781.2,0.0
1141,East Uttar Pradesh,2012,20.3,1.2,3.4,2.8,0.2,18.5,234.2,156.0,164.4,0.7,0.3,0.7,602.7,Uttar Pradesh,602.7,0.0
1142,East Uttar Pradesh,2013,6.1,59.6,2.7,8.7,1.1,309.7,230.0,246.1,78.2,97.4,0.5,1.1,1041.2,Uttar Pradesh,1041.2,0.0
1143,East Uttar Pradesh,2014,47.4,25.8,15.4,1.7,10.7,47.8,224.5,138.1,106.7,74.7,0.0,8.4,701.2,Uttar Pradesh,701.2,0.0
1144,East Uttar Pradesh,2015,30.0,4.1,48.2,23.2,8.6,95.3,179.0,175.8,21.9,11.8,0.5,4.9,603.3,Uttar Pradesh,603.3,0.0
1145,East Uttar Pradesh,2016,5.3,1.3,9.5,0.0,39.3,77.1,338.1,224.4,150.7,25.9,0.0,0.0,871.6,Uttar Pradesh,871.6,0.0
1146,East Uttar Pradesh,2017,9.7,0.1,4.3,2.0,25.8,50.8,328.9,185.1,85.2,3.0,0.0,0.0,694.9,Uttar Pradesh,694.9,0.0
1147,West Uttar Pradesh,1901,51.4,25.6,9.5,0.7,5.6,23.8,201.9,374.3,67.7,7.6,0.0,7.9,776.0,Uttar Pradesh,776.0,0.0
1148,West Uttar Pradesh,1902,4.6,4.6,0.6,4.8,7.2,54.5,325.9,180.6,143.1,9.6,0.9,0.2,736.6,Uttar Pradesh,736.6,0.0
1149,West Uttar Pradesh,1903,13.4,0.4,1.2,0.0,8.2,32.7,145.4,279.1,150.4,177.3,0.0,0.4,808.5,Uttar Pradesh,808.5000000000001,-1.1368683772161603e-13
1150,West Uttar Pradesh,1904,6.3,2.0,29.7,0.4,24.8,68.5,358.8,311.1,97.1,2.7,15.7,28.2,945.3,Uttar Pradesh,945.3000000000002,-2.2737367544323206e-13
1151,West Uttar Pradesh,1905,32.3,26.6,14.8,3.6,7.1,18.9,139.8,95.0,92.2,0.2,0.0,2.9,433.4,Uttar Pradesh,433.4,0.0
1152,West Uttar Pradesh,1906,3.3,63.2,21.5,0.2,3.4,206.5,240.5,172.6,260.6,1.1,0.0,5.7,978.6,Uttar Pradesh,978.6000000000001,-1.1368683772161603e-13
1153,West Uttar Pradesh,1907,13.8,64.8,17.6,27.2,9.6,15.8,176.5,263.9,0.5,0.0,0.0,0.0,589.7,Uttar Pradesh,589.7,0.0
1154,West Uttar Pradesh,1908,22.4,11.4,1.7,1.9,12.0,44.4,325.2,409.1,35.8,0.2,0.7,1.3,866.1,Uttar Pradesh,866.1,0.0
1155,West Uttar Pradesh,1909,16.7,6.1,0.1,69.0,2.8,163.3,350.6,155.1,106.8,1.1,0.0,31.4,903.0,Uttar Pradesh,903.0,0.0
1156,West Uttar Pradesh,1910,11.1,2.5,0.0,1.4,13.5,88.0,120.3,274.5,205.4,149.5,9.1,0.4,875.7,Uttar Pradesh,875.7,0.0
1157,West Uttar Pradesh,1911,63.8,0.5,31.6,0.8,0.3,58.8,57.4,135.6,346.2,17.2,38.9,0.6,751.7,Uttar Pradesh,751.7,0.0
1158,West Uttar Pradesh,1912,24.5,6.0,8.5,4.1,5.0,27.5,238.1,224.8,254.8,0.1,9.5,1.4,804.3,Uttar Pradesh,804.3,0.0
1159,West Uttar Pradesh,1913,0.2,37.4,27.0,1.8,52.0,124.2,123.7,101.2,19.7,0.9,0.7,6.4,495.2,Uttar Pradesh,495.19999999999993,5.684341886080802e-14
1160,West Uttar Pradesh,1914,0.1,8.5,21.8,17.9,30.5,48.3,335.2,195.6,212.8,11.3,5.5,0.0,887.5,Uttar Pradesh,887.5,0.0
1161,West Uttar Pradesh,1915,20.2,60.7,50.3,7.4,11.9,58.5,196.0,241.3,136.0,18.4,0.0,1.8,802.5,Uttar Pradesh,802.4999999999999,1.1368683772161603e-13
1162,West Uttar Pradesh,1916,0.1,17.9,0.0,2.5,10.4,139.9,299.7,356.9,230.5,48.9,7.4,0.0,1114.2,Uttar Pradesh,1114.2000000000003,-2.2737367544323206e-13
1163,West Uttar Pradesh,1917,9.7,25.6,11.7,16.8,48.5,101.8,298.1,235.5,288.9,80.1,0.0,3.5,1120.2,Uttar Pradesh,1120.1999999999998,2.2737367544323206e-13
1164,West Uttar Pradesh,1918,7.2,0.7,10.9,4.9,5.5,83.6,72.9,161.0,20.3,0.2,4.1,0.6,371.9,Uttar Pradesh,371.90000000000003,-5.684341886080802e-14
1165,West Uttar Pradesh,1919,68.6,4.4,3.3,5.8,14.2,19.5,311.4,381.6,129.6,12.1,3.7,14.7,968.9,Uttar Pradesh,968.9000000000001,-1.1368683772161603e-13
1166,West Uttar Pradesh,1920,5.2,9.3,9.7,0.4,19.6,128.1,332.4,88.2,28.1,1.8,0.0,0.0,622.8,Uttar Pradesh,622.8,0.0
1167,West Uttar Pradesh,1921,50.0,0.7,1.1,3.4,0.5,141.8,164.5,384.6,232.7,12.6,0.0,0.3,992.2,Uttar Pradesh,992.1999999999999,1.1368683772161603e-13
1168,West Uttar Pradesh,1922,36.8,4.1,0.0,1.6,2.6,77.6,326.3,336.9,190.7,2.9,0.9,20.4,1000.8,Uttar Pradesh,1000.7999999999998,1.1368683772161603e-13
1169,West Uttar Pradesh,1923,4.9,39.7,0.3,0.0,7.4,8.1,209.8,350.4,204.1,39.7,1.4,36.4,902.2,Uttar Pradesh,902.1999999999999,1.1368683772161603e-13
1170,West Uttar Pradesh,1924,29.1,20.3,2.2,0.2,7.7,17.8,308.8,256.6,354.7,41.7,1.6,23.4,1064.1,Uttar Pradesh,1064.1000000000001,-2.2737367544323206e-13
1171,West Uttar Pradesh,1925,4.2,0.2,0.1,5.5,12.5,207.5,403.3,227.0,58.5,5.3,19.8,0.0,943.9,Uttar Pradesh,943.8999999999999,1.1368683772161603e-13
1172,West Uttar Pradesh,1926,13.0,8.2,53.7,14.6,24.9,15.9,282.3,312.4,168.2,22.2,1.3,0.4,917.1,Uttar Pradesh,917.1,0.0
1173,West Uttar Pradesh,1927,0.0,23.0,19.2,4.4,19.1,73.4,252.6,316.0,66.7,104.4,42.0,13.4,934.2,Uttar Pradesh,934.2,0.0
1174,West Uttar Pradesh,1928,28.6,89.9,1.9,7.8,8.6,55.9,262.4,85.1,33.7,43.2,8.6,18.9,644.6,Uttar Pradesh,644.6000000000001,-1.1368683772161603e-13
1175,West Uttar Pradesh,1929,26.3,2.5,1.9,5.7,1.5,83.0,210.7,234.7,32.7,18.4,0.8,32.2,650.4,Uttar Pradesh,650.4,0.0
1176,West Uttar Pradesh,1930,23.8,18.3,0.6,2.6,4.3,64.0,369.6,219.7,50.4,30.9,0.2,4.0,788.4,Uttar Pradesh,788.4000000000001,-1.1368683772161603e-13
1177,West Uttar Pradesh,1931,0.5,25.9,6.3,0.4,6.3,16.2,217.0,224.3,349.5,84.0,0.2,0.2,930.8,Uttar Pradesh,930.8000000000002,-2.2737367544323206e-13
1178,West Uttar Pradesh,1932,0.0,4.2,13.0,4.2,2.9,24.3,175.3,178.7,286.7,0.1,8.6,7.9,705.9,Uttar Pradesh,705.9,0.0
